"ID","year","julian","Site.Code","Date","Site","Collection","Mooring.Code","Sampling.Interval","SFLA_count","SFLA_settlement_rate","marine_reserve","date","temp_index","temp_c_mid","cdd_8","rolling8d","cdd_16","rolling16d"
"2021_237_ORF",2021,237,"ORF",2021-08-25,"CF",2,"CF06",20,0,0,"Otter Rock","2021-08-25",-0.594461112128426,9.13382365783163,75.3417244706672,-0.427487050125021,146.414202252532,-0.58442474780337
"2021_237_ORF",2021,237,"ORF",2021-08-25,"CF",4,"CF05",20,0,0,"Otter Rock","2021-08-25",-0.594461112128426,9.13382365783163,75.3417244706672,-0.427487050125021,146.414202252532,-0.58442474780337
"2021_237_ORF",2021,237,"ORF",2021-08-25,"CF",3,"CF04",20,0,0,"Otter Rock","2021-08-25",-0.594461112128426,9.13382365783163,75.3417244706672,-0.427487050125021,146.414202252532,-0.58442474780337
"2022_173_OR",2022,173,"OR",2022-06-22,"OR",1,"OR02",14,0,0,"Otter Rock","2022-06-22",-1.1237787899745,8.23386949731954,86.3571241453096,0.382366111314119,NA,NA
"2022_173_OR",2022,173,"OR",2022-06-22,"OR",2,"OR01",14,0,0,"Otter Rock","2022-06-22",-1.1237787899745,8.23386949731954,86.3571241453096,0.382366111314119,NA,NA
"2022_173_OR",2022,173,"OR",2022-06-22,"OR",4,"OR07",14,0,0,"Otter Rock","2022-06-22",-1.1237787899745,8.23386949731954,86.3571241453096,0.382366111314119,NA,NA
"2022_173_OR",2022,173,"OR",2022-06-22,"OR",3,"OR05",14,0,0,"Otter Rock","2022-06-22",-1.1237787899745,8.23386949731954,86.3571241453096,0.382366111314119,NA,NA
"2022_173_ORF",2022,173,"ORF",2022-06-22,"CF",4,"CF05",14,0,0,"Otter Rock","2022-06-22",-1.1237787899745,8.23386949731954,86.3571241453096,0.382366111314119,NA,NA
"2022_173_ORF",2022,173,"ORF",2022-06-22,"CF",2,"CF06",14,0,0,"Otter Rock","2022-06-22",-1.1237787899745,8.23386949731954,86.3571241453096,0.382366111314119,NA,NA
"2022_173_ORF",2022,173,"ORF",2022-06-22,"CF",3,"CF04",14,0,0,"Otter Rock","2022-06-22",-1.1237787899745,8.23386949731954,86.3571241453096,0.382366111314119,NA,NA
"2022_173_ORF",2022,173,"ORF",2022-06-22,"CF",1,"CF03",14,0,0,"Otter Rock","2022-06-22",-1.1237787899745,8.23386949731954,86.3571241453096,0.382366111314119,NA,NA
"2022_187_OR",2022,187,"OR",2022-07-06,"OR",4,"OR07",14,0,0,"Otter Rock","2022-07-06",-0.0395517322277411,10.0772892287926,80.2909962024937,-0.0636161532688704,151.573534567287,-0.394767463027837
"2022_187_OR",2022,187,"OR",2022-07-06,"OR",1,"OR02",14,0,0,"Otter Rock","2022-07-06",-0.0395517322277411,10.0772892287926,80.2909962024937,-0.0636161532688704,151.573534567287,-0.394767463027837
"2022_187_OR",2022,187,"OR",2022-07-06,"OR",2,"OR01",14,0,0,"Otter Rock","2022-07-06",-0.0395517322277411,10.0772892287926,80.2909962024937,-0.0636161532688704,151.573534567287,-0.394767463027837
"2022_187_OR",2022,187,"OR",2022-07-06,"OR",3,"OR05",14,1,0.071428571,"Otter Rock","2022-07-06",-0.0395517322277411,10.0772892287926,80.2909962024937,-0.0636161532688704,151.573534567287,-0.394767463027837
"2022_187_ORF",2022,187,"ORF",2022-07-06,"CF",1,"CF03",14,0,0,"Otter Rock","2022-07-06",-0.0395517322277411,10.0772892287926,80.2909962024937,-0.0636161532688704,151.573534567287,-0.394767463027837
"2022_187_ORF",2022,187,"ORF",2022-07-06,"CF",2,"CF06",14,0,0,"Otter Rock","2022-07-06",-0.0395517322277411,10.0772892287926,80.2909962024937,-0.0636161532688704,151.573534567287,-0.394767463027837
"2022_187_ORF",2022,187,"ORF",2022-07-06,"CF",3,"CF04",14,0,0,"Otter Rock","2022-07-06",-0.0395517322277411,10.0772892287926,80.2909962024937,-0.0636161532688704,151.573534567287,-0.394767463027837
"2022_187_ORF",2022,187,"ORF",2022-07-06,"CF",4,"CF05",14,0,0,"Otter Rock","2022-07-06",-0.0395517322277411,10.0772892287926,80.2909962024937,-0.0636161532688704,151.573534567287,-0.394767463027837
"2022_196_RR",2022,196,"RR",2022-07-15,"RR",1,"RR04",17,1,0.058823529,"Redfish Rocks","2022-07-15",-0.023240125275984,9.59694031298516,77.5896314321922,0.0397668360940758,150.316649396882,-0.148401164679559
"2022_196_RR",2022,196,"RR",2022-07-15,"RR",2,"RR03",17,2,0.117647059,"Redfish Rocks","2022-07-15",-0.023240125275984,9.59694031298516,77.5896314321922,0.0397668360940758,150.316649396882,-0.148401164679559
"2022_196_RR",2022,196,"RR",2022-07-15,"RR",3,"RR02",17,0,0,"Redfish Rocks","2022-07-15",-0.023240125275984,9.59694031298516,77.5896314321922,0.0397668360940758,150.316649396882,-0.148401164679559
"2022_196_RR",2022,196,"RR",2022-07-15,"RR",4,"RR01",17,3,0.176470588,"Redfish Rocks","2022-07-15",-0.023240125275984,9.59694031298516,77.5896314321922,0.0397668360940758,150.316649396882,-0.148401164679559
"2022_196_RRH",2022,196,"RRH",2022-07-15,"HH",1,"HH04",17,2,0.117647059,"Redfish Rocks","2022-07-15",-0.023240125275984,9.59694031298516,77.5896314321922,0.0397668360940758,150.316649396882,-0.148401164679559
"2022_196_RRH",2022,196,"RRH",2022-07-15,"HH",2,"HH03",17,1,0.058823529,"Redfish Rocks","2022-07-15",-0.023240125275984,9.59694031298516,77.5896314321922,0.0397668360940758,150.316649396882,-0.148401164679559
"2022_196_RRH",2022,196,"RRH",2022-07-15,"HH",3,"HH02",17,0,0,"Redfish Rocks","2022-07-15",-0.023240125275984,9.59694031298516,77.5896314321922,0.0397668360940758,150.316649396882,-0.148401164679559
"2022_196_RRH",2022,196,"RRH",2022-07-15,"HH",4,"HH01",17,0,0,"Redfish Rocks","2022-07-15",-0.023240125275984,9.59694031298516,77.5896314321922,0.0397668360940758,150.316649396882,-0.148401164679559
"2022_201_OR",2022,201,"OR",2022-07-20,"OR",1,"OR02",14,0,0,"Otter Rock","2022-07-20",-0.973402058305229,8.48954235876764,69.713452524702,-0.841278102970051,152.026896930448,-0.378101842445404
"2022_201_OR",2022,201,"OR",2022-07-20,"OR",2,"OR01",14,4,0.285714286,"Otter Rock","2022-07-20",-0.973402058305229,8.48954235876764,69.713452524702,-0.841278102970051,152.026896930448,-0.378101842445404
"2022_201_OR",2022,201,"OR",2022-07-20,"OR",3,"OR05",14,0,0,"Otter Rock","2022-07-20",-0.973402058305229,8.48954235876764,69.713452524702,-0.841278102970051,152.026896930448,-0.378101842445404
"2022_201_OR",2022,201,"OR",2022-07-20,"OR",4,"OR07",14,3,0.214285714,"Otter Rock","2022-07-20",-0.973402058305229,8.48954235876764,69.713452524702,-0.841278102970051,152.026896930448,-0.378101842445404
"2022_201_ORF",2022,201,"ORF",2022-07-20,"CF",2,"CF06",14,0,0,"Otter Rock","2022-07-20",-0.973402058305229,8.48954235876764,69.713452524702,-0.841278102970051,152.026896930448,-0.378101842445404
"2022_201_ORF",2022,201,"ORF",2022-07-20,"CF",1,"CF03",14,2,0.142857143,"Otter Rock","2022-07-20",-0.973402058305229,8.48954235876764,69.713452524702,-0.841278102970051,152.026896930448,-0.378101842445404
"2022_201_ORF",2022,201,"ORF",2022-07-20,"CF",3,"CF04",14,0,0,"Otter Rock","2022-07-20",-0.973402058305229,8.48954235876764,69.713452524702,-0.841278102970051,152.026896930448,-0.378101842445404
"2022_201_ORF",2022,201,"ORF",2022-07-20,"CF",4,"CF05",14,0,0,"Otter Rock","2022-07-20",-0.973402058305229,8.48954235876764,69.713452524702,-0.841278102970051,152.026896930448,-0.378101842445404
"2022_208_RR",2022,208,"RR",2022-07-27,"RR",1,"RR01",12,0,0,"Redfish Rocks","2022-07-27",0.634754438583016,10.659678535813,73.571048983223,-0.271246420633071,144.99902418132,-0.354176703361184
"2022_208_RR",2022,208,"RR",2022-07-27,"RR",2,"RR03",12,0,0,"Redfish Rocks","2022-07-27",0.634754438583016,10.659678535813,73.571048983223,-0.271246420633071,144.99902418132,-0.354176703361184
"2022_208_RR",2022,208,"RR",2022-07-27,"RR",3,"RR02",12,0,0,"Redfish Rocks","2022-07-27",0.634754438583016,10.659678535813,73.571048983223,-0.271246420633071,144.99902418132,-0.354176703361184
"2022_208_RR",2022,208,"RR",2022-07-27,"RR",4,"RR01",12,0,0,"Redfish Rocks","2022-07-27",0.634754438583016,10.659678535813,73.571048983223,-0.271246420633071,144.99902418132,-0.354176703361184
"2022_208_RRH",2022,208,"RRH",2022-07-27,"HH",1,"HH04",12,0,0,"Redfish Rocks","2022-07-27",0.634754438583016,10.659678535813,73.571048983223,-0.271246420633071,144.99902418132,-0.354176703361184
"2022_208_RRH",2022,208,"RRH",2022-07-27,"HH",2,"HH03",12,0,0,"Redfish Rocks","2022-07-27",0.634754438583016,10.659678535813,73.571048983223,-0.271246420633071,144.99902418132,-0.354176703361184
"2022_208_RRH",2022,208,"RRH",2022-07-27,"HH",3,"HH02",12,0,0,"Redfish Rocks","2022-07-27",0.634754438583016,10.659678535813,73.571048983223,-0.271246420633071,144.99902418132,-0.354176703361184
"2022_208_RRH",2022,208,"RRH",2022-07-27,"HH",4,"HH01",12,0,0,"Redfish Rocks","2022-07-27",0.634754438583016,10.659678535813,73.571048983223,-0.271246420633071,144.99902418132,-0.354176703361184
"2022_213_OR",2022,213,"OR",2022-08-01,"OR",2,"OR01",12,0,0,"Otter Rock","2022-08-01",-0.458485807444871,9.36501098880236,71.4526792288176,-0.713410001367732,140.972531122007,-0.784460819972044
"2022_213_OR",2022,213,"OR",2022-08-01,"OR",1,"OR02",12,0,0,"Otter Rock","2022-08-01",-0.458485807444871,9.36501098880236,71.4526792288176,-0.713410001367732,140.972531122007,-0.784460819972044
"2022_213_OR",2022,213,"OR",2022-08-01,"OR",3,"OR05",12,0,0,"Otter Rock","2022-08-01",-0.458485807444871,9.36501098880236,71.4526792288176,-0.713410001367732,140.972531122007,-0.784460819972044
"2022_213_OR",2022,213,"OR",2022-08-01,"OR",4,"OR07",12,0,0,"Otter Rock","2022-08-01",-0.458485807444871,9.36501098880236,71.4526792288176,-0.713410001367732,140.972531122007,-0.784460819972044
"2022_213_ORF",2022,213,"ORF",2022-08-01,"CF",2,"CF06",12,0,0,"Otter Rock","2022-08-01",-0.458485807444871,9.36501098880236,71.4526792288176,-0.713410001367732,140.972531122007,-0.784460819972044
"2022_213_ORF",2022,213,"ORF",2022-08-01,"CF",1,"CF03",12,0,0,"Otter Rock","2022-08-01",-0.458485807444871,9.36501098880236,71.4526792288176,-0.713410001367732,140.972531122007,-0.784460819972044
"2022_213_ORF",2022,213,"ORF",2022-08-01,"CF",3,"CF04",12,0,0,"Otter Rock","2022-08-01",-0.458485807444871,9.36501098880236,71.4526792288176,-0.713410001367732,140.972531122007,-0.784460819972044
"2022_213_ORF",2022,213,"ORF",2022-08-01,"CF",4,"CF05",12,0,0,"Otter Rock","2022-08-01",-0.458485807444871,9.36501098880236,71.4526792288176,-0.713410001367732,140.972531122007,-0.784460819972044
"2022_221_RR",2022,221,"RR",2022-08-09,"RR",1,"RR04",13,0,0,"Redfish Rocks","2022-08-09",1.2450009965418,11.645298141374,89.1177836995851,0.93197403260139,173.982756656381,0.767403498569122
"2022_221_RR",2022,221,"RR",2022-08-09,"RR",2,"RR03",13,0,0,"Redfish Rocks","2022-08-09",1.2450009965418,11.645298141374,89.1177836995851,0.93197403260139,173.982756656381,0.767403498569122
"2022_221_RR",2022,221,"RR",2022-08-09,"RR",3,"RR02",13,0,0,"Redfish Rocks","2022-08-09",1.2450009965418,11.645298141374,89.1177836995851,0.93197403260139,173.982756656381,0.767403498569122
"2022_221_RR",2022,221,"RR",2022-08-09,"RR",4,"RR01",13,0,0,"Redfish Rocks","2022-08-09",1.2450009965418,11.645298141374,89.1177836995851,0.93197403260139,173.982756656381,0.767403498569122
"2022_221_RRH",2022,221,"RRH",2022-08-09,"HH",1,"HH04",13,0,0,"Redfish Rocks","2022-08-09",1.2450009965418,11.645298141374,89.1177836995851,0.93197403260139,173.982756656381,0.767403498569122
"2022_221_RRH",2022,221,"RRH",2022-08-09,"HH",2,"HH03",13,0,0,"Redfish Rocks","2022-08-09",1.2450009965418,11.645298141374,89.1177836995851,0.93197403260139,173.982756656381,0.767403498569122
"2022_221_RRH",2022,221,"RRH",2022-08-09,"HH",3,"HH02",13,0,0,"Redfish Rocks","2022-08-09",1.2450009965418,11.645298141374,89.1177836995851,0.93197403260139,173.982756656381,0.767403498569122
"2022_221_RRH",2022,221,"RRH",2022-08-09,"HH",4,"HH01",13,0,0,"Redfish Rocks","2022-08-09",1.2450009965418,11.645298141374,89.1177836995851,0.93197403260139,173.982756656381,0.767403498569122
"2022_229_OR",2022,229,"OR",2022-08-17,"OR",3,"OR05",16,0,0,"Otter Rock","2022-08-17",-0.0132810427467686,10.1219550642397,95.2941124486398,1.03941428432392,169.6929137802,0.271301720674656
"2022_229_OR",2022,229,"OR",2022-08-17,"OR",1,"OR02",16,0,0,"Otter Rock","2022-08-17",-0.0132810427467686,10.1219550642397,95.2941124486398,1.03941428432392,169.6929137802,0.271301720674656
"2022_229_OR",2022,229,"OR",2022-08-17,"OR",2,"OR01",16,0,0,"Otter Rock","2022-08-17",-0.0132810427467686,10.1219550642397,95.2941124486398,1.03941428432392,169.6929137802,0.271301720674656
"2022_229_OR",2022,229,"OR",2022-08-17,"OR",4,"OR07",16,0,0,"Otter Rock","2022-08-17",-0.0132810427467686,10.1219550642397,95.2941124486398,1.03941428432392,169.6929137802,0.271301720674656
"2022_229_ORF",2022,229,"ORF",2022-08-17,"CF",3,"CF04",16,0,0,"Otter Rock","2022-08-17",-0.0132810427467686,10.1219550642397,95.2941124486398,1.03941428432392,169.6929137802,0.271301720674656
"2022_229_ORF",2022,229,"ORF",2022-08-17,"CF",1,"CF03",16,0,0,"Otter Rock","2022-08-17",-0.0132810427467686,10.1219550642397,95.2941124486398,1.03941428432392,169.6929137802,0.271301720674656
"2022_229_ORF",2022,229,"ORF",2022-08-17,"CF",2,"CF06",16,0,0,"Otter Rock","2022-08-17",-0.0132810427467686,10.1219550642397,95.2941124486398,1.03941428432392,169.6929137802,0.271301720674656
"2022_229_ORF",2022,229,"ORF",2022-08-17,"CF",4,"CF05",16,0,0,"Otter Rock","2022-08-17",-0.0132810427467686,10.1219550642397,95.2941124486398,1.03941428432392,169.6929137802,0.271301720674656
"2022_242_RR",2022,242,"RR",2022-08-30,"RR",1,"RR01",21,0,0,"Redfish Rocks","2022-08-30",-0.00405596022437295,9.62792498458156,74.0948203901572,-0.230709775405603,156.41018164035,0.0873995600883308
"2022_242_RR",2022,242,"RR",2022-08-30,"RR",2,"RR02",21,0,0,"Redfish Rocks","2022-08-30",-0.00405596022437295,9.62792498458156,74.0948203901572,-0.230709775405603,156.41018164035,0.0873995600883308
"2022_242_RR",2022,242,"RR",2022-08-30,"RR",3,"RR03",21,0,0,"Redfish Rocks","2022-08-30",-0.00405596022437295,9.62792498458156,74.0948203901572,-0.230709775405603,156.41018164035,0.0873995600883308
"2022_242_RR",2022,242,"RR",2022-08-30,"RR",4,"RR04",21,0,0,"Redfish Rocks","2022-08-30",-0.00405596022437295,9.62792498458156,74.0948203901572,-0.230709775405603,156.41018164035,0.0873995600883308
"2022_242_RRH",2022,242,"RRH",2022-08-30,"HH",1,"HH01",21,0,0,"Redfish Rocks","2022-08-30",-0.00405596022437295,9.62792498458156,74.0948203901572,-0.230709775405603,156.41018164035,0.0873995600883308
"2022_242_RRH",2022,242,"RRH",2022-08-30,"HH",2,"HH02",21,0,0,"Redfish Rocks","2022-08-30",-0.00405596022437295,9.62792498458156,74.0948203901572,-0.230709775405603,156.41018164035,0.0873995600883308
"2022_242_RRH",2022,242,"RRH",2022-08-30,"HH",3,"HH03",21,0,0,"Redfish Rocks","2022-08-30",-0.00405596022437295,9.62792498458156,74.0948203901572,-0.230709775405603,156.41018164035,0.0873995600883308
"2022_242_RRH",2022,242,"RRH",2022-08-30,"HH",4,"HH04",21,0,0,"Redfish Rocks","2022-08-30",-0.00405596022437295,9.62792498458156,74.0948203901572,-0.230709775405603,156.41018164035,0.0873995600883308
"2022_243_OR",2022,243,"OR",2022-08-31,"OR",2,"OR01",14,0,0,"Otter Rock","2022-08-31",0.146837923787525,10.3941918251502,80.5152566134145,-0.0471285079601071,170.923696641905,0.316545353272559
"2022_243_OR",2022,243,"OR",2022-08-31,"OR",3,"OR05",14,0,0,"Otter Rock","2022-08-31",0.146837923787525,10.3941918251502,80.5152566134145,-0.0471285079601071,170.923696641905,0.316545353272559
"2022_243_OR",2022,243,"OR",2022-08-31,"OR",1,"OR02",14,0,0,"Otter Rock","2022-08-31",0.146837923787525,10.3941918251502,80.5152566134145,-0.0471285079601071,170.923696641905,0.316545353272559
"2022_243_OR",2022,243,"OR",2022-08-31,"OR",4,"OR07",14,0,0,"Otter Rock","2022-08-31",0.146837923787525,10.3941918251502,80.5152566134145,-0.0471285079601071,170.923696641905,0.316545353272559
"2022_243_ORF",2022,243,"ORF",2022-08-31,"CF",4,"CF05",14,0,0,"Otter Rock","2022-08-31",0.146837923787525,10.3941918251502,80.5152566134145,-0.0471285079601071,170.923696641905,0.316545353272559
"2022_243_ORF",2022,243,"ORF",2022-08-31,"CF",3,"CF04",14,0,0,"Otter Rock","2022-08-31",0.146837923787525,10.3941918251502,80.5152566134145,-0.0471285079601071,170.923696641905,0.316545353272559
"2022_243_ORF",2022,243,"ORF",2022-08-31,"CF",1,"CF03",14,0,0,"Otter Rock","2022-08-31",0.146837923787525,10.3941918251502,80.5152566134145,-0.0471285079601071,170.923696641905,0.316545353272559
"2022_243_ORF",2022,243,"ORF",2022-08-31,"CF",2,"CF06",14,0,0,"Otter Rock","2022-08-31",0.146837923787525,10.3941918251502,80.5152566134145,-0.0471285079601071,170.923696641905,0.316545353272559
"2022_257_OR",2022,257,"OR",2022-09-14,"OR",1,"OR02",14,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2022_257_OR",2022,257,"OR",2022-09-14,"OR",4,"OR07",14,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2022_257_OR",2022,257,"OR",2022-09-14,"OR",3,"OR05",14,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2022_257_OR",2022,257,"OR",2022-09-14,"OR",2,"OR01",14,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2022_257_ORF",2022,257,"ORF",2022-09-14,"CF",1,"CF03",14,0,0,"Otter Rock","2022-09-14",NA,NA,63.7812939818557,-0.607524297859756,147.914099912969,-0.166799851614479
"2022_257_ORF",2022,257,"ORF",2022-09-14,"CF",2,"CF06",14,0,0,"Otter Rock","2022-09-14",NA,NA,63.7812939818557,-0.607524297859756,147.914099912969,-0.166799851614479
"2022_257_ORF",2022,257,"ORF",2022-09-14,"CF",3,"CF04",14,0,0,"Otter Rock","2022-09-14",NA,NA,63.7812939818557,-0.607524297859756,147.914099912969,-0.166799851614479
"2022_257_ORF",2022,257,"ORF",2022-09-14,"CF",4,"CF05",14,0,0,"Otter Rock","2022-09-14",NA,NA,63.7812939818557,-0.607524297859756,147.914099912969,-0.166799851614479
"2022_257_RR",2022,257,"RR",2022-09-14,"RR",1,"RR01",15,0,0,"Redfish Rocks","2022-09-14",0.514203498046689,10.4649746593031,76.5848817752326,-0.0379945305009091,162.532687102341,0.324321458200928
"2022_257_RR",2022,257,"RR",2022-09-14,"RR",2,"RR02",15,0,0,"Redfish Rocks","2022-09-14",0.514203498046689,10.4649746593031,76.5848817752326,-0.0379945305009091,162.532687102341,0.324321458200928
"2022_257_RR",2022,257,"RR",2022-09-14,"RR",3,"RR03",15,0,0,"Redfish Rocks","2022-09-14",0.514203498046689,10.4649746593031,76.5848817752326,-0.0379945305009091,162.532687102341,0.324321458200928
"2022_257_RR",2022,257,"RR",2022-09-14,"RR",4,"RR04",15,0,0,"Redfish Rocks","2022-09-14",0.514203498046689,10.4649746593031,76.5848817752326,-0.0379945305009091,162.532687102341,0.324321458200928
"2022_257_RRH",2022,257,"RRH",2022-09-14,"HH",1,"HH01",15,0,0,"Redfish Rocks","2022-09-14",0.514203498046689,10.4649746593031,76.5848817752326,-0.0379945305009091,162.532687102341,0.324321458200928
"2022_257_RRH",2022,257,"RRH",2022-09-14,"HH",2,"HH02",15,0,0,"Redfish Rocks","2022-09-14",0.514203498046689,10.4649746593031,76.5848817752326,-0.0379945305009091,162.532687102341,0.324321458200928
"2022_257_RRH",2022,257,"RRH",2022-09-14,"HH",3,"HH03",15,0,0,"Redfish Rocks","2022-09-14",0.514203498046689,10.4649746593031,76.5848817752326,-0.0379945305009091,162.532687102341,0.324321458200928
"2022_257_RRH",2022,257,"RRH",2022-09-14,"HH",4,"HH04",15,0,0,"Redfish Rocks","2022-09-14",0.514203498046689,10.4649746593031,76.5848817752326,-0.0379945305009091,162.532687102341,0.324321458200928
"2023_140_OR",2023,140,"OR",2023-05-20,"OR",1,"OR02",15,1,0.066666667,"Otter Rock","2023-05-20",0.238719807322939,10.5504108346869,89.3455874565343,0.60207819911167,NA,NA
"2023_140_OR",2023,140,"OR",2023-05-20,"OR",2,"OR01",15,0,0,"Otter Rock","2023-05-20",0.238719807322939,10.5504108346869,89.3455874565343,0.60207819911167,NA,NA
"2023_140_OR",2023,140,"OR",2023-05-20,"OR",3,"OR05",15,0,0,"Otter Rock","2023-05-20",0.238719807322939,10.5504108346869,89.3455874565343,0.60207819911167,NA,NA
"2023_140_OR",2023,140,"OR",2023-05-20,"OR",4,"OR07",15,1,0.066666667,"Otter Rock","2023-05-20",0.238719807322939,10.5504108346869,89.3455874565343,0.60207819911167,NA,NA
"2023_140_ORF",2023,140,"ORF",2023-05-20,"CF",2,"CF03",15,0,0,"Otter Rock","2023-05-20",0.238719807322939,10.5504108346869,89.3455874565343,0.60207819911167,NA,NA
"2023_140_ORF",2023,140,"ORF",2023-05-20,"CF",1,"CF06",15,0,0,"Otter Rock","2023-05-20",0.238719807322939,10.5504108346869,89.3455874565343,0.60207819911167,NA,NA
"2023_140_ORF",2023,140,"ORF",2023-05-20,"CF",3,"CF04",15,0,0,"Otter Rock","2023-05-20",0.238719807322939,10.5504108346869,89.3455874565343,0.60207819911167,NA,NA
"2023_140_ORF",2023,140,"ORF",2023-05-20,"CF",4,"CF05",15,0,0,"Otter Rock","2023-05-20",0.238719807322939,10.5504108346869,89.3455874565343,0.60207819911167,NA,NA
"2023_161_OR",2023,161,"OR",2023-06-10,"OR",1,"OR02",21,0,0,"Otter Rock","2023-06-10",-0.346758016515488,9.55497231920963,70.6524166944403,-0.77224537389976,140.378638542605,-0.80629233753792
"2023_161_OR",2023,161,"OR",2023-06-10,"OR",2,"OR01",21,0,0,"Otter Rock","2023-06-10",-0.346758016515488,9.55497231920963,70.6524166944403,-0.77224537389976,140.378638542605,-0.80629233753792
"2023_161_OR",2023,161,"OR",2023-06-10,"OR",3,"OR05",21,0,0,"Otter Rock","2023-06-10",-0.346758016515488,9.55497231920963,70.6524166944403,-0.77224537389976,140.378638542605,-0.80629233753792
"2023_161_OR",2023,161,"OR",2023-06-10,"OR",4,"OR07",21,1,0.047619048,"Otter Rock","2023-06-10",-0.346758016515488,9.55497231920963,70.6524166944403,-0.77224537389976,140.378638542605,-0.80629233753792
"2023_161_ORF",2023,161,"ORF",2023-06-10,"CF",2,"CF06",21,1,0.047619048,"Otter Rock","2023-06-10",-0.346758016515488,9.55497231920963,70.6524166944403,-0.77224537389976,140.378638542605,-0.80629233753792
"2023_161_ORF",2023,161,"ORF",2023-06-10,"CF",1,"CF03",21,3,0.142857143,"Otter Rock","2023-06-10",-0.346758016515488,9.55497231920963,70.6524166944403,-0.77224537389976,140.378638542605,-0.80629233753792
"2023_161_ORF",2023,161,"ORF",2023-06-10,"CF",3,"CF04",21,0,0,"Otter Rock","2023-06-10",-0.346758016515488,9.55497231920963,70.6524166944403,-0.77224537389976,140.378638542605,-0.80629233753792
"2023_161_ORF",2023,161,"ORF",2023-06-10,"CF",4,"CF05",21,0,0,"Otter Rock","2023-06-10",-0.346758016515488,9.55497231920963,70.6524166944403,-0.77224537389976,140.378638542605,-0.80629233753792
"2023_175_OR",2023,175,"OR",2023-06-24,"OR",3,"OR05",14,3,0.214285714,"Otter Rock","2023-06-24",-0.970324889095833,8.49477420978736,72.5270541605067,-0.634421861064263,142.680371740384,-0.721680523075038
"2023_175_OR",2023,175,"OR",2023-06-24,"OR",1,"OR02",14,7,0.5,"Otter Rock","2023-06-24",-0.970324889095833,8.49477420978736,72.5270541605067,-0.634421861064263,142.680371740384,-0.721680523075038
"2023_175_OR",2023,175,"OR",2023-06-24,"OR",2,"OR01",14,1,0.071428571,"Otter Rock","2023-06-24",-0.970324889095833,8.49477420978736,72.5270541605067,-0.634421861064263,142.680371740384,-0.721680523075038
"2023_175_OR",2023,175,"OR",2023-06-24,"OR",4,"OR07",14,2,0.142857143,"Otter Rock","2023-06-24",-0.970324889095833,8.49477420978736,72.5270541605067,-0.634421861064263,142.680371740384,-0.721680523075038
"2023_175_ORF",2023,175,"ORF",2023-06-24,"CF",1,"CF03",14,13,0.928571429,"Otter Rock","2023-06-24",-0.970324889095833,8.49477420978736,72.5270541605067,-0.634421861064263,142.680371740384,-0.721680523075038
"2023_175_ORF",2023,175,"ORF",2023-06-24,"CF",2,"CF06",14,1,0.071428571,"Otter Rock","2023-06-24",-0.970324889095833,8.49477420978736,72.5270541605067,-0.634421861064263,142.680371740384,-0.721680523075038
"2023_175_ORF",2023,175,"ORF",2023-06-24,"CF",3,"CF04",14,2,0.142857143,"Otter Rock","2023-06-24",-0.970324889095833,8.49477420978736,72.5270541605067,-0.634421861064263,142.680371740384,-0.721680523075038
"2023_175_ORF",2023,175,"ORF",2023-06-24,"CF",4,"CF05",14,0,0,"Otter Rock","2023-06-24",-0.970324889095833,8.49477420978736,72.5270541605067,-0.634421861064263,142.680371740384,-0.721680523075038
"2023_179_RR",2023,179,"RR",2023-06-28,"RR",1,"RR01",14,12,0.880952381,"Redfish Rocks","2023-06-28",-0.260703568686395,9.21340906258012,73.0331898241855,-0.312873370145002,NA,NA
"2023_179_RR",2023,179,"RR",2023-06-28,"RR",2,"RR02",14,6,0.392857143,"Redfish Rocks","2023-06-28",-0.260703568686395,9.21340906258012,73.0331898241855,-0.312873370145002,NA,NA
"2023_179_RR",2023,179,"RR",2023-06-28,"RR",3,"RR03",14,24,1.678571429,"Redfish Rocks","2023-06-28",-0.260703568686395,9.21340906258012,73.0331898241855,-0.312873370145002,NA,NA
"2023_179_RR",2023,179,"RR",2023-06-28,"RR",4,"RR04",14,9,0.642857143,"Redfish Rocks","2023-06-28",-0.260703568686395,9.21340906258012,73.0331898241855,-0.312873370145002,NA,NA
"2023_179_RRH",2023,179,"RRH",2023-06-28,"HH",1,"HH01",14,14,1,"Redfish Rocks","2023-06-28",-0.260703568686395,9.21340906258012,73.0331898241855,-0.312873370145002,NA,NA
"2023_179_RRH",2023,179,"RRH",2023-06-28,"HH",2,"HH02",14,14,0.985714286,"Redfish Rocks","2023-06-28",-0.260703568686395,9.21340906258012,73.0331898241855,-0.312873370145002,NA,NA
"2023_179_RRH",2023,179,"RRH",2023-06-28,"HH",3,"HH03",14,11,0.803571429,"Redfish Rocks","2023-06-28",-0.260703568686395,9.21340906258012,73.0331898241855,-0.312873370145002,NA,NA
"2023_179_RRH",2023,179,"RRH",2023-06-28,"HH",4,"HH04",14,14,1.023809524,"Redfish Rocks","2023-06-28",-0.260703568686395,9.21340906258012,73.0331898241855,-0.312873370145002,NA,NA
